,NO.,Part No,Part Prefix,Part Base,Part Suffix,Part Name,Part Group,Supplier,Supplier PartNo,Supplier PartNo FTM,Supply Type,SNP In,Min Stock Pickface,Location,Package Length MM,Package Width MM,Package Height MM,Package Type,Piece Weight KG,Boxes Per Pallet,Tare Weight KG,Active,ShowShortage,Remarks,Create By,Create Date,Update By,Last Updated
,3111,PB3T14A005UAE,PB3T,14A005,UAE,WIR ASY BDY MN,GROUP 07,SEWT,CUZF,,SEQ,1,4,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-09-19 15:09:51
,3112,PB3T14A005UAHE,PB3T,14A005,UAHE,WIR ASY BDY MN,GROUP 07,SEWT,CUYN,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-26 15:57:56
,3113,PB3T14A005UAPE,PB3T,14A005,UAPE,WIR ASY BDY MN,GROUP 07,SEWT,CUZA,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-26 16:37:34
,3114,PB3T14A005UBKE,PB3T,14A005,UBKE,WIR ASY BDY MN,GROUP 07,SEWT,CUZ4,,SEQ,1,4,PX-DS,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 21:05:49
,3115,PB3T14A005UBLE,PB3T,14A005,UBLE,WIR ASY BDY MN,GROUP 07,SEWT,CUZD,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:16:26
,3116,PB3T14A005UBUE,PB3T,14A005,UBUE,WIR ASY BDY MN,GROUP 07,SEWT,CUY4,,SEQ,1,4,PX-DS,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-22 14:44:49
,3117,PB3T14A005UBXE,PB3T,14A005,UBXE,WIR ASY BDY MN,GROUP 07,SEWT,CUZM,,SEQ,1,4,PX-DS,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-22 14:45:14
,3118,PB3T14A005UCDE,PB3T,14A005,UCDE,WIR ASY BDY MN,GROUP 07,SEWT,CUYU,,SEQ,1,4,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-09-19 15:09:55
,3119,PB3T14A005UCFE,PB3T,14A005,UCFE,WIR ASY BDY MN,GROUP 07,SEWT,CUYZ,,SEQ,1,4,PB-22-4,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-09-19 15:09:55
,3120,PB3T14A005UCJE,PB3T,14A005,UCJE,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,4,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-09-19 15:09:55
,3121,PB3T14A005UCRE,PB3T,14A005,UCRE,WIR ASY BDY MN,GROUP 07,SEWT,CUYY,,SEQ,1,4,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-09-19 15:11:51
,3122,PB3T14A005UDEE,PB3T,14A005,UDEE,WIR ASY BDY MN,GROUP 07,SEWT,CUXU,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:16:40
,3123,PB3T14A005UDSE,PB3T,14A005,UDSE,WIR ASY BDY MN,GROUP 07,SEWT,CUXV,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-26 16:39:55
,3124,PB3T14A005UDXE,PB3T,14A005,UDXE,WIR ASY BDY MN,GROUP 07,SEWT,CUXW,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:12:32
,3125,PB3T14A005UEHE,PB3T,14A005,UEHE,WIR ASY BDY MN,GROUP 07,SEWT,CUXX,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:12:47
,3126,PB3T14A005UEKE,PB3T,14A005,UEKE,WIR ASY BDY MN,GROUP 07,SEWT,CUYW,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:13:05
,3127,PB3T14A005UENE,PB3T,14A005,UENE,WIR ASY BDY MN,GROUP 07,SEWT,CUZ7,,SEQ,1,4,PX-DS,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-22 14:47:08
,3128,PB3T14A005UETE,PB3T,14A005,UETE,WIR ASY BDY MN,GROUP 07,SEWT,CUY6,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:13:20
,3129,PB3T14A005UFHE,PB3T,14A005,UFHE,WIR ASY BDY MN,GROUP 07,SEWT,CUZQ,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:13:34
,3130,PB3T14A005UGJE,PB3T,14A005,UGJE,WIR ASY BDY MN,GROUP 07,SEWT,CUY2,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-11-05 09:54:40
,3131,PB3T14A005UGLE,PB3T,14A005,UGLE,WIR ASY BDY MN,GROUP 07,SEWT,CUYG,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:11:09
,3132,PB3T14A005UGME,PB3T,14A005,UGME,WIR ASY BDY MN,GROUP 07,SEWT,CUXY,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:11:27
,3133,PB3T14A005UGPE,PB3T,14A005,UGPE,WIR ASY BDY MN,GROUP 07,SEWT,CUZ0,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:11:41
,3134,PB3T14A005UGXE,PB3T,14A005,UGXE,WIR ASY BDY MN,GROUP 07,SEWT,CUXT,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-26 16:31:46
,3135,PB3T14A005UHRE,PB3T,14A005,UHRE,WIR ASY BDY MN,GROUP 07,SEWT,CUYH,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:11:56
,3136,PB3T14A005UHSE,PB3T,14A005,UHSE,WIR ASY BDY MN,GROUP 07,SEWT,CUYF,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:12:10
,3137,PB3T14A005UJCE,PB3T,14A005,UJCE,WIR ASY BDY MN,GROUP 07,SEWT,CUZ5,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:10:39
,3138,PB3T14A005UJGE,PB3T,14A005,UJGE,WIR ASY BDY MN,GROUP 07,SEWT,CUZG,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:10:24
,3139,PB3T14A005UKAE,PB3T,14A005,UKAE,WIR ASY BDY MN,GROUP 07,SEWT,CUZE,,SEQ,1,1,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-26 16:41:16
,3140,PB3T14A005UKBC,PB3T,14A005,UKBC,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,4,PB-27-3,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-09-19 15:10:06
,3141,PB3T14A005UKFB,PB3T,14A005,UKFB,WIR ASY BDY MN,GROUP 07,SEWT,CUYK,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:49:01
,3142,PB3T14A005URE,PB3T,14A005,URE,WIR ASY BDY MN,GROUP 07,SEWT,CTWU,,SEQ,1,2,PX-DS,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 20:42:23
,3143,PB3T14A005VADE,PB3T,14A005,VADE,WIR ASY BDY MN,GROUP 07,SEWT,CUM1,,SEQ,1,4,PB-29-4,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-09-19 15:10:08
,3144,PB3T14A005VAE,PB3T,14A005,VAE,WIR ASY BDY MN,GROUP 07,SEWT,CULE,,SEQ,1,4,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-09-19 15:10:08
,3145,PB3T14A005VAVC,PB3T,14A005,VAVC,WIR ASY BDY MN,GROUP 07,SEWT,CUMW,,SEQ,1,4,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-09-19 15:10:09
,3146,PB3T14A005VCGC,PB3T,14A005,VCGC,WIR ASY BDY MN,GROUP 07,SEWT,CULK,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-26 16:00:26
,3147,PB3T14A005VCHE,PB3T,14A005,VCHE,WIR ASY BDY MN,GROUP 07,SEWT,CUKV,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:10:06
,3148,PB3T14A005VCKE,PB3T,14A005,VCKE,WIR ASY BDY MN,GROUP 07,SEWT,CUM8,,SEQ,1,4,PB-28-4,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-09-19 15:10:10
,3149,PB3T14A005VCLE,PB3T,14A005,VCLE,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,4,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-09-19 15:10:10
,3150,PB3T14A005VFCC,PB3T,14A005,VFCC,WIR ASY BDY MN,GROUP 07,SEWT,CUKE,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-26 15:54:40
,3151,PB3T14A005VFDC,PB3T,14A005,VFDC,WIR ASY BDY MN,GROUP 07,SEWT,CULN,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-26 15:54:09
,3152,PB3T14A005VFGE,PB3T,14A005,VFGE,WIR ASY BDY MN,GROUP 07,SEWT,CUL6,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-26 09:12:15
,3153,PB3T14A005VFKE,PB3T,14A005,VFKE,WIR ASY BDY MN,GROUP 07,SEWT,CUKP,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:09:53
,3154,PB3T14A005VJBE,PB3T,14A005,VJBE,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,4,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-09-19 15:10:14
,3155,PB3T14A005VJEE,PB3T,14A005,VJEE,WIR ASY BDY MN,GROUP 07,SEWT,CUN1,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:09:40
,3156,PB3T14A005VJLE,PB3T,14A005,VJLE,WIR ASY BDY MN,GROUP 07,SEWT,CUMK,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:09:26
,3157,PB3T14A005VJPE,PB3T,14A005,VJPE,WIR ASY BDY MN,GROUP 07,SEWT,CULY,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 15:09:11
,3158,PB3T14A005VJTE,PB3T,14A005,VJTE,WIR ASY BDY MN,GROUP 07,SEWT,CUL5,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-26 16:00:04
,3159,PB3T14A005VKKE,PB3T,14A005,VKKE,WIR ASY BDY MN,GROUP 07,SEWT,CUM7,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-26 15:58:42
,3160,PB3T14A005VLLC,PB3T,14A005,VLLC,WIR ASY BDY MN,GROUP 07,SEWT,CUMZ,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-11 05:04:32,admin,2024-10-25 16:18:20
,3161,PB3T2B325USA,PB3T,2B325,USA,FRONT AXLE JUMPER,LOT,SEWT,CT3H,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:37,admin,2025-04-09 14:57:24
,3162,PB3T14A005CCBE,PB3T,14A005,CCBE,WIR ASY BDY MN,GROUP 07,SEWT,CT66,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:37,admin,2024-10-25 15:19:31
,3163,PB3T14A005CCHE,PB3T,14A005,CCHE,WIR ASY BDY MN,GROUP 07,SEWT,CT74,,SEQ,1,4,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:37,admin,2024-09-19 15:10:18
,3164,PB3T14A005CCJE,PB3T,14A005,CCJE,WIR ASY BDY MN,GROUP 07,SEWT,CT5B,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:37,admin,2024-10-25 15:48:22
,3165,PB3T14A005CCXE,PB3T,14A005,CCXE,WIR ASY BDY MN,GROUP 07,SEWT,CT6V,,SEQ,1,1,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:37,admin,2024-10-25 15:48:42
,3166,PB3T14A005CDCE,PB3T,14A005,CDCE,WIR ASY BDY MN,GROUP 07,SEWT,CT5V,,SEQ,1,4,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:38,admin,2024-09-19 15:10:22
,3167,PB3T14A005CDFE,PB3T,14A005,CDFE,WIR ASY BDY MN,GROUP 07,SEWT,CT5K,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:38,admin,2024-10-26 16:38:22
,3168,PB3T14A005CDHE,PB3T,14A005,CDHE,WIR ASY BDY MN,GROUP 07,SEWT,CT5F,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:38,admin,2024-10-26 16:34:29
,3169,PB3T14A005CDME,PB3T,14A005,CDME,WIR ASY BDY MN,GROUP 07,SEWT,CT77,,SEQ,1,4,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:38,admin,2024-09-19 15:10:23
,3170,PB3T14A005CEBE,PB3T,14A005,CEBE,WIR ASY BDY MN,GROUP 07,SEWT,CT6K,,SEQ,1,4,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:38,admin,2024-09-19 15:10:26
,3171,PB3T14A005CKAE,PB3T,14A005,CKAE,WIR ASY BDY MN,GROUP 07,SEWT,CT6J,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:38,admin,2024-10-25 15:13:54
,3172,PB3T14A005CKNE,PB3T,14A005,CKNE,WIR ASY BDY MN,GROUP 07,SEWT,CT6R,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:38,admin,2024-10-25 15:14:07
,3173,PB3T14A005CKPE,PB3T,14A005,CKPE,WIR ASY BDY MN,GROUP 07,SEWT,CT5X,,SEQ,1,4,PX-DS,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:38,admin,2024-10-22 14:35:16
,3174,PB3T14A005CLBE,PB3T,14A005,CLBE,WIR ASY BDY MN,GROUP 07,SEWT,CT5Y,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:38,admin,2024-10-25 15:14:21
,3175,PB3T14A005CXFE,PB3T,14A005,CXFE,WIR ASY BDY MN,GROUP 07,SEWT,CT5C,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:38,admin,2024-10-25 15:14:42
,3176,PB3T14A005CXTE,PB3T,14A005,CXTE,WIR ASY BDY MN,GROUP 07,SEWT,CT5H,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:38,admin,2024-10-26 16:39:16
,3177,PB3T14A005CYAE,PB3T,14A005,CYAE,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,4,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:38,admin,2024-09-19 15:10:42
,3178,PB3T14A005CYBE,PB3T,14A005,CYBE,WIR ASY BDY MN,GROUP 07,SEWT,CT6H,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:38,admin,2024-10-26 09:11:50
,3179,PB3T14A005CYME,PB3T,14A005,CYME,WIR ASY BDY MN,GROUP 07,SEWT,CT5U,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:38,admin,2024-10-25 15:15:06
,3180,PB3T14A005CYUE,PB3T,14A005,CYUE,WIR ASY BDY MN,GROUP 07,SEWT,CT6B,,SEQ,1,4,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:38,admin,2024-09-19 15:10:43
,3181,PB3T14A005CYXE,PB3T,14A005,CYXE,WIR ASY BDY MN,GROUP 07,SEWT,CT5D,,SEQ,1,4,PX-DS,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-12 04:46:38,admin,2025-08-30 00:28:36
,3182,P1WT14401PALE,P1WT,14401,PALE,WIR ASY MN,GROUP 04,SEWT,CT99,,SEQ,2,4,PX-OBSOLETEPART,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-14 06:59:32,admin,2024-10-25 15:32:41
,3183,P1WT14401PAME,P1WT,14401,PAME,WIR ASY MN,GROUP 04,SEWT,CT98,,SEQ,2,4,PX-OBSOLETEPART,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-14 06:59:32,admin,2024-10-25 15:32:54
,3184,P1WT14401PANE,P1WT,14401,PANE,WIR ASY MN,GROUP 04,SEWT,CTA8,,SEQ,2,4,PC-18-1,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-14 06:59:32,admin,2024-09-19 15:07:48
,3185,P1WT14401PBNF,P1WT,14401,PBNF,WIR ASY MN,GROUP 04,SEWT,CT97,,SEQ,2,4,PC-05-2,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-14 06:59:32,admin,2024-09-19 15:07:47
,3186,P1WT14401PCXE,P1WT,14401,PCXE,WIR ASY MN,GROUP 04,SEWT,CT95,,SEQ,2,4,PC-02-2,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-14 06:59:32,admin,2024-09-19 15:07:47
,3187,P1WT14401PDRF,P1WT,14401,PDRF,WIR ASY MN,GROUP 04,SEWT,CT9Z,,SEQ,2,4,PX-OBSOLETEPART,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-14 06:59:32,admin,2024-10-25 15:33:07
,3188,P1WT14401PDXE,P1WT,14401,PDXE,WIR ASY MN,GROUP 04,SEWT,CT90,,SEQ,2,4,PX-OBSOLETEPART,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-14 06:59:32,admin,2024-10-25 15:33:18
,3189,P1WT14401PEUF,P1WT,14401,PEUF,WIR ASY MN,GROUP 04,SEWT,CTAE,,SEQ,2,4,PC-04-1,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-14 06:59:32,admin,2024-09-19 15:07:46
,3190,P1WT14401PFGE,P1WT,14401,PFGE,WIR ASY MN,GROUP 04,SEWT,CTA3,,SEQ,2,4,PX-OBSOLETEPART,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-14 06:59:32,admin,2024-10-25 15:33:31
,3191,P1WT14401PFHE,P1WT,14401,PFHE,WIR ASY MN,GROUP 04,SEWT,CTA9,,SEQ,2,4,PX-OBSOLETEPART,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-14 06:59:32,admin,2024-10-25 15:33:42
,3192,P1WT14401PUGE,P1WT,14401,PUGE,WIR ASY MN,GROUP 04,SEWT,CT9T,,SEQ,2,4,PX-OBSOLETEPART,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-14 06:59:32,admin,2024-10-25 15:33:57
,3193,P1WT14401PCUF,P1WT,14401,PCUF,WIR ASY MN,GROUP 04,SEWT,CT9K,,SEQ,2,4,PX-OBSOLETEPART,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-20 04:14:14,admin,2024-10-25 16:25:51
,3194,P1WT14401PDNE,P1WT,14401,PDNE,WIR ASY MN,GROUP 04,SEWT,CT9N,,SEQ,2,4,PX-OBSOLETEPART,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-20 04:14:14,admin,2024-10-26 15:49:30
,3195,PB3T14A005AAAE,PB3T,14A005,AAAE,WIR ASY BDY MN,GROUP 07,SEWT,CT3V,,SEQ,1,4,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-20 04:14:14,admin,2024-09-19 15:10:46
,3196,PB3T14A005AAEE,PB3T,14A005,AAEE,WIR ASY BDY MN,GROUP 07,SEWT,CT4A,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-20 04:14:14,admin,2024-10-25 16:20:46
,3197,PB3T14A005AARE,PB3T,14A005,AARE,WIR ASY BDY MN,GROUP 07,SEWT,CT65,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-20 04:14:14,admin,2024-10-25 15:47:23
,3198,PB3T14A005AATE,PB3T,14A005,AATE,WIR ASY BDY MN,GROUP 07,SEWT,CT6E,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-20 04:14:14,admin,2024-10-25 15:17:35
,3199,PB3T14A005ABAE,PB3T,14A005,ABAE,WIR ASY BDY MN,GROUP 07,SEWT,CT4Z,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-20 04:14:14,admin,2024-10-25 15:56:42
,3200,PB3T14A005ABCE,PB3T,14A005,ABCE,WIR ASY BDY MN,GROUP 07,SEWT,CT41,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-20 04:14:14,admin,2024-10-25 15:17:47
,3201,PB3T14A005ABJE,PB3T,14A005,ABJE,WIR ASY BDY MN,GROUP 07,SEWT,CT5J,,SEQ,1,4,PX-OBSOLETEPART,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2023-09-20 04:14:14,admin,2024-10-25 15:18:08
